SNAPSHOT_FISCAL_YEAR,SNAPSHOT_FISCAL_YEAR_PERIOD_x,customer,customer_TEXT,customer_INDUSTRY_DESC,customer_OFFICE_DESC,customer_REGION_DESC,customer_SECTOR_DESC,customer_SIC_TEXT,customer_SUB_SECTOR_DESC,OPPORTUNITY_OPEN_CLOSED_INDICATOR,PHASE_NAME,PURSUIT_START_DATE,PROJECT_START_DATE,PROJECT_END_DATE,PERIOD_WON_LOSS_ABANDONED,DATE_WON_LOSS_ABANDONED,PRIORITY,Product_Category4_id,Product_Category2_text,Product_Category3_text,PURSUIT_LEADER,BUYER_ROLE_DESC,CURRENCY,PROBABILITY_PRC,WEIGHTED_Sales,Total_Sales,STRATEGIC_OPPORTUNITY,SNAPSHOT_FY,SNAPSHOT_FP,SNAPSHOT_FISCAL_YEAR_PERIOD_y,OPPORTUNITY_ID,Year
2020,2020005,24005055.0,customer13705,industry1,ARKANSAS,US - Central,Sector18,SIC395,Sub Sector35,CLOSED,Won,2016-10-14,2019-03-04,2020-01-31,Period 10 2019,2019-03-04,High,1833.0,category8,sub category135,9736.0,Unknown/Other,USD,100,0.0,1122300,MANAGED SERVICES,2019,10,2019010,MO-2295997,2016
2019,2019007,24005055.0,customer13705,industry1,ARKANSAS,US - Central,Sector18,SIC395,Sub Sector35,CLOSED,Won,2016-10-14,2019-03-04,2020-01-31,Period 10 2019,2019-03-04,High,3477.0,category53,sub category11,9736.0,Unknown/Other,USD,100,0.0,167700,MANAGED SERVICES,2019,10,2019010,MO-2295997,2016
2019,2019007,24005055.0,customer13705,industry1,ARKANSAS,US - Central,Sector18,SIC395,Sub Sector35,CLOSED,Won,2016-10-14,2019-03-04,2020-01-31,Period 10 2019,2019-03-04,High,1833.0,category8,sub category135,9736.0,Unknown/Other,USD,100,0.0,1122300,MANAGED SERVICES,2019,10,2019010,MO-2295997,2016
2019,2019011,24005055.0,customer13705,industry1,ARKANSAS,US - Central,Sector18,SIC395,Sub Sector35,CLOSED,Won,2016-10-14,2019-03-04,2020-01-31,Period 10 2019,2019-03-04,High,3477.0,category53,sub category11,9736.0,Unknown/Other,USD,100,0.0,167700,MANAGED SERVICES,2019,10,2019010,MO-2295997,2016
2019,2019011,24005055.0,customer13705,industry1,ARKANSAS,US - Central,Sector18,SIC395,Sub Sector35,CLOSED,Won,2016-10-14,2019-03-04,2020-01-31,Period 10 2019,2019-03-04,High,1833.0,category8,sub category135,9736.0,Unknown/Other,USD,100,0.0,1122300,MANAGED SERVICES,2019,10,2019010,MO-2295997,2016
2019,2019009,24005055.0,customer13705,industry1,ARKANSAS,US - Central,Sector18,SIC395,Sub Sector35,CLOSED,Won,2016-10-14,2019-03-04,2020-01-31,Period 10 2019,2019-03-04,High,3477.0,category53,sub category11,9736.0,Unknown/Other,USD,100,0.0,167700,MANAGED SERVICES,2019,10,2019010,MO-2295997,2016
2019,2019009,24005055.0,customer13705,industry1,ARKANSAS,US - Central,Sector18,SIC395,Sub Sector35,CLOSED,Won,2016-10-14,2019-03-04,2020-01-31,Period 10 2019,2019-03-04,High,1833.0,category8,sub category135,9736.0,Unknown/Other,USD,100,0.0,1122300,MANAGED SERVICES,2019,10,2019010,MO-2295997,2016
2020,2020002,24005055.0,customer13705,industry1,ARKANSAS,US - Central,Sector18,SIC395,Sub Sector35,CLOSED,Won,2016-10-14,2019-03-04,2020-01-31,Period 10 2019,2019-03-04,High,3477.0,category53,sub category11,9736.0,Unknown/Other,USD,100,0.0,167700,MANAGED SERVICES,2019,10,2019010,MO-2295997,2016
2020,2020002,24005055.0,customer13705,industry1,ARKANSAS,US - Central,Sector18,SIC395,Sub Sector35,CLOSED,Won,2016-10-14,2019-03-04,2020-01-31,Period 10 2019,2019-03-04,High,1833.0,category8,sub category135,9736.0,Unknown/Other,USD,100,0.0,1122300,MANAGED SERVICES,2019,10,2019010,MO-2295997,2016
2019,2019011,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2019,2019012,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2020,2020006,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2020,2020006,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2020,2020003,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2019,2019009,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2020,2020004,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2019,2019008,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2020,2020002,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2020,2020005,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2020,2020001,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2020,2020005,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2019,2019013,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2020,2020007,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2019,2019012,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2019,2019010,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2020,2020004,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2019,2019007,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2019,2019007,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2019,2019010,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2020,2020007,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2019,2019011,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2019,2019009,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2019,2019008,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2020,2020002,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2020,2020001,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2019,2019013,24009747.0,customer1979,industry7,SAN JOSE,US - West,Sector20,SIC908,Sub Sector21,CLOSED,Abandoned,2019-08-26,2019-10-28,2019-12-27,Period 05 2020,2019-10-15,Medium,2367.0,category38,sub category108,11022.0,CHRO/VP of HR,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2020,5,2020005,MO-2930171,2019
2019,2019013,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Won,2017-05-11,2019-01-16,2020-12-18,Period 09 2019,2019-01-21,High,5871.0,category50,sub category180,5812.0,Tax Director/Manager,USD,100,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-39417,2017
2019,2019013,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2018-02-19,2019-04-01,2019-06-28,Period 09 2019,2019-01-29,High,1770.0,category8,sub category79,19600.0,Unknown/Other,USD,0,0.0,441750,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-270529,2018
2019,2019013,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2018-02-19,2019-04-01,2019-06-28,Period 09 2019,2019-01-29,High,2007.0,category51,sub category8,19600.0,Unknown/Other,USD,0,0.0,147250,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-270529,2018
2019,2019013,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2017-05-30,2019-04-01,2019-05-03,Period 09 2019,2019-01-29,High,2007.0,category51,sub category8,19600.0,Chief Strategy Officer,USD,0,0.0,6250,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-267201,2017
2019,2019013,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2017-05-30,2019-04-01,2019-05-03,Period 09 2019,2019-01-29,High,1770.0,category8,sub category79,19600.0,Chief Strategy Officer,USD,0,0.0,18750,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-267201,2017
2020,2020002,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Won,2017-05-11,2019-01-16,2020-12-18,Period 09 2019,2019-01-21,High,5871.0,category50,sub category180,5812.0,Tax Director/Manager,USD,100,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-39417,2017
2020,2020002,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2018-02-19,2019-04-01,2019-06-28,Period 09 2019,2019-01-29,High,1770.0,category8,sub category79,19600.0,Unknown/Other,USD,0,0.0,441750,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-270529,2018
2020,2020002,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2018-02-19,2019-04-01,2019-06-28,Period 09 2019,2019-01-29,High,2007.0,category51,sub category8,19600.0,Unknown/Other,USD,0,0.0,147250,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-270529,2018
2020,2020002,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2017-05-30,2019-04-01,2019-05-03,Period 09 2019,2019-01-29,High,2007.0,category51,sub category8,19600.0,Chief Strategy Officer,USD,0,0.0,6250,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-267201,2017
2020,2020002,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2017-05-30,2019-04-01,2019-05-03,Period 09 2019,2019-01-29,High,1770.0,category8,sub category79,19600.0,Chief Strategy Officer,USD,0,0.0,18750,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-267201,2017
2020,2020005,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Won,2017-05-11,2019-01-16,2020-12-18,Period 09 2019,2019-01-21,High,5871.0,category50,sub category180,5812.0,Tax Director/Manager,USD,100,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-39417,2017
2020,2020005,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2018-02-19,2019-04-01,2019-06-28,Period 09 2019,2019-01-29,High,1770.0,category8,sub category79,19600.0,Unknown/Other,USD,0,0.0,441750,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-270529,2018
2020,2020005,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2018-02-19,2019-04-01,2019-06-28,Period 09 2019,2019-01-29,High,2007.0,category51,sub category8,19600.0,Unknown/Other,USD,0,0.0,147250,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-270529,2018
2020,2020005,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2017-05-30,2019-04-01,2019-05-03,Period 09 2019,2019-01-29,High,2007.0,category51,sub category8,19600.0,Chief Strategy Officer,USD,0,0.0,6250,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-267201,2017
2020,2020005,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2017-05-30,2019-04-01,2019-05-03,Period 09 2019,2019-01-29,High,1770.0,category8,sub category79,19600.0,Chief Strategy Officer,USD,0,0.0,18750,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-267201,2017
2020,2020006,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Won,2017-05-11,2019-01-16,2020-12-18,Period 09 2019,2019-01-21,High,5871.0,category50,sub category180,5812.0,Tax Director/Manager,USD,100,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-39417,2017
2020,2020006,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2018-02-19,2019-04-01,2019-06-28,Period 09 2019,2019-01-29,High,1770.0,category8,sub category79,19600.0,Unknown/Other,USD,0,0.0,441750,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-270529,2018
2020,2020006,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2018-02-19,2019-04-01,2019-06-28,Period 09 2019,2019-01-29,High,2007.0,category51,sub category8,19600.0,Unknown/Other,USD,0,0.0,147250,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-270529,2018
2020,2020006,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2017-05-30,2019-04-01,2019-05-03,Period 09 2019,2019-01-29,High,2007.0,category51,sub category8,19600.0,Chief Strategy Officer,USD,0,0.0,6250,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-267201,2017
2020,2020006,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2017-05-30,2019-04-01,2019-05-03,Period 09 2019,2019-01-29,High,1770.0,category8,sub category79,19600.0,Chief Strategy Officer,USD,0,0.0,18750,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-267201,2017
2020,2020007,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Won,2017-05-11,2019-01-16,2020-12-18,Period 09 2019,2019-01-21,High,5871.0,category50,sub category180,5812.0,Tax Director/Manager,USD,100,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-39417,2017
2020,2020007,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2018-02-19,2019-04-01,2019-06-28,Period 09 2019,2019-01-29,High,1770.0,category8,sub category79,19600.0,Unknown/Other,USD,0,0.0,441750,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-270529,2018
2020,2020007,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2018-02-19,2019-04-01,2019-06-28,Period 09 2019,2019-01-29,High,2007.0,category51,sub category8,19600.0,Unknown/Other,USD,0,0.0,147250,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-270529,2018
2020,2020007,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2017-05-30,2019-04-01,2019-05-03,Period 09 2019,2019-01-29,High,2007.0,category51,sub category8,19600.0,Chief Strategy Officer,USD,0,0.0,6250,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-267201,2017
2020,2020007,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2017-05-30,2019-04-01,2019-05-03,Period 09 2019,2019-01-29,High,1770.0,category8,sub category79,19600.0,Chief Strategy Officer,USD,0,0.0,18750,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-267201,2017
2020,2020001,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Won,2017-05-11,2019-01-16,2020-12-18,Period 09 2019,2019-01-21,High,5871.0,category50,sub category180,5812.0,Tax Director/Manager,USD,100,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-39417,2017
2020,2020001,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2018-02-19,2019-04-01,2019-06-28,Period 09 2019,2019-01-29,High,1770.0,category8,sub category79,19600.0,Unknown/Other,USD,0,0.0,441750,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-270529,2018
2020,2020001,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2018-02-19,2019-04-01,2019-06-28,Period 09 2019,2019-01-29,High,2007.0,category51,sub category8,19600.0,Unknown/Other,USD,0,0.0,147250,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-270529,2018
2020,2020001,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2017-05-30,2019-04-01,2019-05-03,Period 09 2019,2019-01-29,High,2007.0,category51,sub category8,19600.0,Chief Strategy Officer,USD,0,0.0,6250,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-267201,2017
2020,2020001,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2017-05-30,2019-04-01,2019-05-03,Period 09 2019,2019-01-29,High,1770.0,category8,sub category79,19600.0,Chief Strategy Officer,USD,0,0.0,18750,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-267201,2017
2019,2019007,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Won,2017-05-11,2019-01-16,2020-12-18,Period 09 2019,2019-01-21,High,5871.0,category50,sub category180,5812.0,Tax Director/Manager,USD,100,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-39417,2017
2019,2019007,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2018-02-19,2019-04-01,2019-06-28,Period 09 2019,2019-01-29,High,1770.0,category8,sub category79,19600.0,Unknown/Other,USD,0,0.0,441750,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-270529,2018
2019,2019007,24005532.0,customer11581,industry1,DALLAS,US - Central,Sector22,SIC24,Sub Sector60,CLOSED,Abandoned,2018-02-19,2019-04-01,2019-06-28,Period 09 2019,2019-01-29,High,2007.0,category51,sub category8,19600.0,Unknown/Other,USD,0,0.0,147250,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-270529,2018
